location_id,source_type,status,failure_reason,address_type,name,display_name,latitude,longitude,house_number,road,neighbourhood,suburb,county,city,state,ISO3166-2-lvl4,postcode,country,country_code
220,filming,success,,dry_cleaning,Exchange Cleaners,"Exchange Cleaners, 44, Exchange Place, Whitehall, Manhattan, New York County, City of New York, New York, 10005, United States",40.7060038,-74.0105883,44,Exchange Place,Whitehall,Manhattan,New York County,City of New York,New York,US-NY,10005,United States,us
221,filming,success,,secondary,Park Row,"Park Row, Whitehall, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10279, United States",40.7113728436717,-74.00861496992599,,Park Row,Whitehall,Manhattan,New York County,City of New York,New York,US-NY,10279,United States,us
222,filming,success,,apartments,170 Amsterdam Apartments,"170 Amsterdam Apartments, 170, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",40.776022299999994,-73.98392299444791,170,Amsterdam Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10023,United States,us
223,filming,success,,parking,,"West 66th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10069, United States",40.7762065,-73.98529451979853,,West 66th Street,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10069,United States,us
224,filming,success,,apartments,,"194, Orchard Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.72229625,-73.9877321897714,194,Orchard Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
225,filming,success,,university,New York University,"New York University, Great Jones Alley, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.729205300000004,-73.99501481290962,,Great Jones Alley,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
226,filming,success,,unclassified,Greenwich Street,"Greenwich Street, Whitehall, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10006, United States",40.71013296381812,-74.01267251154229,,Greenwich Street,Whitehall,Manhattan,New York County,City of New York,New York,US-NY,10006,United States,us
227,filming,success,,attraction,Manhattan Bridge,"Manhattan Bridge, East River Greenway, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7069642,-73.99045922288899,,East River Greenway,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
228,filming,success,,yes,,"866, East 172nd Street, Charlotte Gardens, The Bronx, Bronx County, City of New York, New York, 10460, United States",40.834913549999996,-73.89194570000001,866,East 172nd Street,Charlotte Gardens,The Bronx,Bronx County,City of New York,New York,US-NY,10460,United States,us
229,filming,success,,administrative,Brooklyn,"Brooklyn, Kings County, City of New York, New York, United States",40.6526006,-73.9497211,,,,Brooklyn,Kings County,City of New York,New York,US-NY,,United States,us
230,filming,success,,restaurant,Doña Zita,"Doña Zita, 1221, Bowery Street, West Brighton, Brooklyn, Kings County, City of New York, New York, 11224, United States",40.5748963,-73.9804635,1221,Bowery Street,West Brighton,Brooklyn,Kings County,City of New York,New York,US-NY,11224,United States,us
231,filming,success,,footway,41st Street,"41st Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10110, United States",40.752830785562246,-73.98155339554779,,41st Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10110,United States,us
232,filming,success,,pedestrian,,"Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",40.7791317,-73.98171926686632,,,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10023,United States,us
233,filming,success,,house,,"187, Riverside Drive, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",40.7925672,-73.9770091,187,Riverside Drive,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10024,United States,us
234,restaurant,success,,yes,,"577, Lorimer Street, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States",40.71425385,-73.94959713181373,577,Lorimer Street,,Brooklyn,Kings County,City of New York,New York,US-NY,11211,United States,us
235,restaurant,success,,parking,Edison ParkFast,"Edison ParkFast, 182, Schermerhorn Street, Boerum Hill, Brooklyn, Kings County, City of New York, New York, 11201, United States",40.6890075,-73.98677965000002,182,Schermerhorn Street,Boerum Hill,Brooklyn,Kings County,City of New York,New York,US-NY,11201,United States,us
236,restaurant,success,,yes,,"343, West 46th Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",40.76062145,-73.98947595,343,West 46th Street,Clinton,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
237,restaurant,success,,house,,"662, 9th Avenue, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",40.7610091,-73.9905385,662,9th Avenue,Clinton,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
238,restaurant,success,,yes,,"4608, 5th Avenue, Sunset Park, Brooklyn, Kings County, City of New York, New York, 11220, United States",40.647257499999995,-74.00836699298245,4608,5th Avenue,Sunset Park,Brooklyn,Kings County,City of New York,New York,US-NY,11220,United States,us
239,restaurant,success,,restaurant,Beckett's Bar and Grill,"Beckett's Bar and Grill, 81, Pearl Street, Whitehall, Manhattan, New York County, City of New York, New York, 10004, United States",40.70414255,-74.01034504850747,81,Pearl Street,Whitehall,Manhattan,New York County,City of New York,New York,US-NY,10004,United States,us
240,restaurant,success,,yes,,"4505, 5th Avenue, Sunset Park, Brooklyn, Kings County, City of New York, New York, 11220, United States",40.647605049999996,-74.00737370574782,4505,5th Avenue,Sunset Park,Brooklyn,Kings County,City of New York,New York,US-NY,11220,United States,us
241,restaurant,success,,administrative,Manhattan,"Manhattan, New York County, City of New York, New York, United States",40.7896239,-73.9598939,,,,Manhattan,New York County,City of New York,New York,US-NY,,United States,us
242,restaurant,success,,yes,,"951, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.800766949999996,-73.9650866578334,951,Amsterdam Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
243,restaurant,success,,yes,,"140, Edgecombe Avenue, Manhattan Community Board 10, Manhattan, New York County, City of New York, New York, 10030, United States",40.82122215,-73.94454151154639,140,Edgecombe Avenue,Manhattan Community Board 10,Manhattan,New York County,City of New York,New York,US-NY,10030,United States,us
244,restaurant,success,,house,,"580, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",40.7892449,-73.9740853,580,Amsterdam Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10024,United States,us
245,restaurant,success,,yes,,"4505, 5th Avenue, Sunset Park, Brooklyn, Kings County, City of New York, New York, 11220, United States",40.647605049999996,-74.00737370574782,4505,5th Avenue,Sunset Park,Brooklyn,Kings County,City of New York,New York,US-NY,11220,United States,us
246,restaurant,success,,yes,,"303, South End Avenue, Whitehall, Manhattan, New York County, City of New York, New York, 10280, United States",40.71049405,-74.01658630895162,303,South End Avenue,Whitehall,Manhattan,New York County,City of New York,New York,US-NY,10280,United States,us
247,restaurant,success,,yes,,"4503, 5th Avenue, Sunset Park, Brooklyn, Kings County, City of New York, New York, 11220, United States",40.6476501,-74.00732673478792,4503,5th Avenue,Sunset Park,Brooklyn,Kings County,City of New York,New York,US-NY,11220,United States,us
248,restaurant,success,,apartments,,"637A, Vanderbilt Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",40.677944350000004,-73.96848549999999,637A,Vanderbilt Avenue,Prospect Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11238,United States,us
249,restaurant,success,,yes,,"414, West 42nd Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States",40.75852145,-73.99354461686481,414,West 42nd Street,Manhattan Community Board 4,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
250,restaurant,success,,yes,,"53-04, Roosevelt Avenue, Woodside, Queens, Queens County, City of New York, New York, 11377, United States",40.744348349999996,-73.91115700068534,53-04,Roosevelt Avenue,Woodside,Queens,Queens County,City of New York,New York,US-NY,11377,United States,us
251,restaurant,success,,administrative,Brooklyn,"Brooklyn, Kings County, City of New York, New York, United States",40.6526006,-73.9497211,,,,Brooklyn,Kings County,City of New York,New York,US-NY,,United States,us
252,restaurant,success,,yes,,"967, Grand Street, Brooklyn, Kings County, City of New York, New York, 11211, United States",40.71328365,-73.93607180768541,967,Grand Street,,Brooklyn,Kings County,City of New York,New York,US-NY,11211,United States,us
253,restaurant,success,,house,,"622, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",40.7497166,-73.9754419,622,3rd Avenue,Manhattan Community Board 6,Manhattan,New York County,City of New York,New York,US-NY,10017,United States,us
254,restaurant,success,,house,,"898, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.7989051,-73.9670646,898,Amsterdam Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
255,restaurant,success,,yes,,"629, Vanderbilt Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",40.678229650000006,-73.96838095,629,Vanderbilt Avenue,Prospect Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11238,United States,us
256,restaurant,success,,butcher,Curran's Superior Meats,"Curran's Superior Meats, 239, Beach 116th Street, Rockaway Park, Queens, Queens County, City of New York, New York, 11694, United States",40.5805321,-73.8378218,239,Beach 116th Street,,Queens,Queens County,City of New York,New York,US-NY,11694,United States,us
257,restaurant,success,,yes,,"105, Christopher Street, University Village, Manhattan, New York County, City of New York, New York, 10014, United States",40.73344935,-74.00500153772079,105,Christopher Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10014,United States,us
258,restaurant,success,,yes,,"41, Elizabeth Street, University Village, Manhattan, New York County, City of New York, New York, 10013, United States",40.7170151,-73.99697940773024,41,Elizabeth Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
259,restaurant,success,,station,Ralph Avenue,"Ralph Avenue, Brooklyn, Kings County, City of New York, New York, 11233, United States",40.6788802,-73.9216651,,Ralph Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11233,United States,us
260,restaurant,success,,residential,West 44th Street,"West 44th Street, Midtown, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",40.755571594188936,-73.98181209465206,,West 44th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
261,restaurant,success,,yes,,"1, Doyers Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10013, United States",40.714185099999995,-73.9978672973951,1,Doyers Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
262,restaurant,success,,station,Ralph Avenue,"Ralph Avenue, Brooklyn, Kings County, City of New York, New York, 11233, United States",40.6788802,-73.9216651,,Ralph Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11233,United States,us
263,restaurant,success,,station,Ralph Avenue,"Ralph Avenue, Brooklyn, Kings County, City of New York, New York, 11233, United States",40.6788802,-73.9216651,,Ralph Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11233,United States,us
264,restaurant,success,,house,,"2201, Nostrand Avenue, Brooklyn, Kings County, City of New York, New York, 11210, United States",40.6314561,-73.9473377,2201,Nostrand Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11210,United States,us
265,restaurant,success,,yes,,"64, City Island Avenue, City Island, The Bronx, Bronx County, City of New York, New York, 10464, United States",40.83955855,-73.78335718186634,64,City Island Avenue,City Island,The Bronx,Bronx County,City of New York,New York,US-NY,10464,United States,us
266,restaurant,success,,yes,,"520, Henry Street, Columbia Street Waterfront District, Brooklyn, Kings County, City of New York, New York, 11231, United States",40.6834257,-73.99997285,520,Henry Street,Columbia Street Waterfront District,Brooklyn,Kings County,City of New York,New York,US-NY,11231,United States,us
267,restaurant,success,,restaurant,Gupshup,"Gupshup, 115, East 18th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10003, United States",40.7368581,-73.987637,115,East 18th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10003,United States,us
268,restaurant,success,,secondary,West 46th Street,"West 46th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States",40.75809016589331,-73.98389024654954,,West 46th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10036,United States,us
269,restaurant,success,,residential,MacDougal Street,"MacDougal Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.73052080540365,-74.00004669218002,,MacDougal Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
270,restaurant,success,,alcohol,Liquor Depot,"Liquor Depot, 73-04, Northern Boulevard, Jackson Heights, Queens, Queens County, City of New York, New York, 11370, United States",40.7545556,-73.8934851,73-04,Northern Boulevard,Jackson Heights,Queens,Queens County,City of New York,New York,US-NY,11370,United States,us
271,restaurant,success,,yes,,"128-04, Liberty Avenue, Morris Park, Queens, Queens County, City of New York, New York, 11419, United States",40.68885735,-73.8167763471154,128-04,Liberty Avenue,Morris Park,Queens,Queens County,City of New York,New York,US-NY,11419,United States,us
272,restaurant,success,,yes,,"60-59, Flushing Avenue, Maspeth, Queens, Queens County, City of New York, New York, 11378, United States",40.720316600000004,-73.90567410483713,60-59,Flushing Avenue,Maspeth,Queens,Queens County,City of New York,New York,US-NY,11378,United States,us
273,restaurant,success,,yes,,"347, Court Street, Carroll Gardens, Brooklyn, Kings County, City of New York, New York, 11231, United States",40.682147400000005,-73.99576161642258,347,Court Street,Carroll Gardens,Brooklyn,Kings County,City of New York,New York,US-NY,11231,United States,us
274,restaurant,failed,No response or invalid data,,,,,,835,East 152 St Frnt 3,,,,,,,10455,,
275,restaurant,success,,yes,,"261, 5th Avenue, Park Slope, Brooklyn, Kings County, City of New York, New York, 11215, United States",40.67434535,-73.98164941456743,261,5th Avenue,Park Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11215,United States,us
276,restaurant,success,,yes,,"345, Court Street, Carroll Gardens, Brooklyn, Kings County, City of New York, New York, 11231, United States",40.68218615,-73.99566021380681,345,Court Street,Carroll Gardens,Brooklyn,Kings County,City of New York,New York,US-NY,11231,United States,us
277,restaurant,success,,station,Ralph Avenue,"Ralph Avenue, Brooklyn, Kings County, City of New York, New York, 11233, United States",40.6788802,-73.9216651,,Ralph Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11233,United States,us
278,restaurant,success,,yes,,"221, East 58th Street, Sutton, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States",40.760614450000006,-73.96585374488804,221,East 58th Street,Sutton,Manhattan,New York County,City of New York,New York,US-NY,10022,United States,us
279,restaurant,success,,yes,,"46, MacDougal Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.727225950000005,-74.00254776942234,46,MacDougal Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
280,restaurant,success,,house,,"1551B, Saint Nicholas Avenue, Fort George, Manhattan, New York County, City of New York, New York, 10040, United States",40.8535856,-73.9308436,1551B,Saint Nicholas Avenue,Fort George,Manhattan,New York County,City of New York,New York,US-NY,10040,United States,us
281,restaurant,success,,house,,"1779, Westchester Avenue, The Bronx, Bronx County, City of New York, New York, 10472, United States",40.831802,-73.8671635,1779,Westchester Avenue,,The Bronx,Bronx County,City of New York,New York,US-NY,10472,United States,us
282,restaurant,success,,house,,"303, Bowery, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States",40.7245239,-73.9921753,303,Bowery,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10003,United States,us
283,restaurant,success,,yes,,"18-35, Mott Avenue, Far Rockaway, Queens, Queens County, City of New York, New York, 11691, United States",40.602852150000004,-73.75102589745333,18-35,Mott Avenue,,Queens,Queens County,City of New York,New York,US-NY,11691,United States,us
284,restaurant,success,,fast_food,Luv n Oven Pizza,"Luv n Oven Pizza, 123, DeKalb Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11217, United States",40.6896747,-73.9775500245897,123,DeKalb Avenue,Fort Greene,Brooklyn,Kings County,City of New York,New York,US-NY,11217,United States,us
285,restaurant,failed,No response or invalid data,,,,,,39-15,Bel Blvd,,,,,,,11361,,
286,restaurant,success,,yes,,"199, Knickerbocker Avenue, Bushwick, Brooklyn, Kings County, City of New York, New York, 11237, United States",40.7036529,-73.92648955,199,Knickerbocker Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11237,United States,us
287,restaurant,success,,yes,,"39-05, Bell Boulevard, Bayside, Queens, Queens County, City of New York, New York, 11361, United States",40.765131,-73.7715369599411,39-05,Bell Boulevard,Bayside,Queens,Queens County,City of New York,New York,US-NY,11361,United States,us
288,restaurant,success,,house,,"687, Broadway, Brooklyn, Kings County, City of New York, New York, 11206, United States",40.7019088,-73.9436498,687,Broadway,,Brooklyn,Kings County,City of New York,New York,US-NY,11206,United States,us
289,restaurant,success,,apartments,8,"8, 333, Pearl Street, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10038, United States",40.709554100000005,-74.00246822531946,333,Pearl Street,,Manhattan,New York County,City of New York,New York,US-NY,10038,United States,us
290,restaurant,success,,yes,,"8608, 3rd Avenue, Fort Hamilton, Brooklyn, Kings County, City of New York, New York, 11209, United States",40.6232289,-74.0313642945614,8608,3rd Avenue,Fort Hamilton,Brooklyn,Kings County,City of New York,New York,US-NY,11209,United States,us
291,restaurant,success,,house,,"18, East 60th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10022, United States",40.7640126,-73.9707509,18,East 60th Street,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10022,United States,us
292,restaurant,success,,house,,"1A, Doyers Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10013, United States",40.7141444,-73.997806,1A,Doyers Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
293,restaurant,success,,yes,,"1414, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States",40.775202300000004,-73.95690005666665,1414,3rd Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10028,United States,us
294,restaurant,success,,yes,,"646, Melrose Avenue, Melrose, The Bronx, Bronx County, City of New York, New York, 10455, United States",40.81863575,-73.91642063722966,646,Melrose Avenue,Melrose,The Bronx,Bronx County,City of New York,New York,US-NY,10455,United States,us
295,restaurant,success,,administrative,Manhattan,"Manhattan, New York County, City of New York, New York, United States",40.7896239,-73.9598939,,,,Manhattan,New York County,City of New York,New York,US-NY,,United States,us
296,restaurant,success,,yes,,"300, Broome Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.71891385,-73.99210935,300,Broome Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
297,restaurant,success,,religion,West Side Judaica,"West Side Judaica, 2412, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",40.7898519,-73.9749403,2412,Broadway,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10024,United States,us
298,restaurant,success,,house,,"902, Saint Nicholas Avenue, Manhattan Community Board 12, Manhattan, New York County, City of New York, New York, 10032, United States",40.8310095,-73.941113,902,Saint Nicholas Avenue,Manhattan Community Board 12,Manhattan,New York County,City of New York,New York,US-NY,10032,United States,us
299,restaurant,success,,yes,,"87, 5th Avenue, Park Slope, Brooklyn, Kings County, City of New York, New York, 11217, United States",40.6799448,-73.97783316232238,87,5th Avenue,Park Slope,Brooklyn,Kings County,City of New York,New York,US-NY,11217,United States,us
300,restaurant,success,,house,,"25, East 62nd Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",40.7654525,-73.9697479,25,East 62nd Street,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10065,United States,us
301,restaurant,success,,yes,,"2342, Arthur Avenue, Belmont, The Bronx, Bronx County, City of New York, New York, 10458, United States",40.8541265,-73.88845205676063,2342,Arthur Avenue,Belmont,The Bronx,Bronx County,City of New York,New York,US-NY,10458,United States,us
302,restaurant,success,,yes,,"22, East 60th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10022, United States",40.7638258,-73.970561416898,22,East 60th Street,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10022,United States,us
303,restaurant,success,,platform,Flushing-Main Street,"Flushing-Main Street, Roosevelt Avenue, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11354, United States",40.759676150000004,-73.82959520440741,,Roosevelt Avenue,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
304,restaurant,success,,yes,,"7204, New Utrecht Avenue, New Utrecht, Brooklyn, Kings County, City of New York, New York, 11228, United States",40.618122299999996,-73.99952155664305,7204,New Utrecht Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11228,United States,us
305,restaurant,success,,house,,"40-17, Main Street, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11354, United States",40.7590356,-73.8296687,40-17,Main Street,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
306,restaurant,success,,yes,,"5703, 8th Avenue, Dyker Heights, Brooklyn, Kings County, City of New York, New York, 11220, United States",40.6369504,-74.00775785522067,5703,8th Avenue,Dyker Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11220,United States,us
307,restaurant,success,,house,,"230, West 56th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",40.7654462,-73.9821956,230,West 56th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
308,restaurant,success,,pharmacy,Walgreens,"Walgreens, 82-77, Broadway, Elmhurst, Queens, Queens County, City of New York, New York, 11373, United States",40.7416139,-73.8804727,82-77,Broadway,,Queens,Queens County,City of New York,New York,US-NY,11373,United States,us
309,restaurant,success,,yes,,"232, Calyer Street, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States",40.728950600000005,-73.95019319601315,232,Calyer Street,Greenpoint,Brooklyn,Kings County,City of New York,New York,US-NY,11222,United States,us
310,restaurant,success,,house,,"59-82, 58th Road, Maspeth, Queens, Queens County, City of New York, New York, 11378, United States",40.7204083,-73.9055323,59-82,58th Road,Maspeth,Queens,Queens County,City of New York,New York,US-NY,11378,United States,us
311,restaurant,success,,yes,,"1477, Myrtle Avenue, Bushwick, Brooklyn, Kings County, City of New York, New York, 11237, United States",40.69916015,-73.91665635357919,1477,Myrtle Avenue,,Brooklyn,Kings County,City of New York,New York,US-NY,11237,United States,us
312,restaurant,success,,yes,,"4604, Avenue N, Flatlands, Brooklyn, Kings County, City of New York, New York, 11234, United States",40.61857475,-73.93052710488939,4604,Avenue N,,Brooklyn,Kings County,City of New York,New York,US-NY,11234,United States,us
313,restaurant,success,,yes,,"378, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10016, United States",40.741654800000006,-73.98153765,378,3rd Avenue,Manhattan Community Board 6,Manhattan,New York County,City of New York,New York,US-NY,10016,United States,us
314,restaurant,success,,unclassified,West 56th Street,"West 56th Street, Clinton, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10019, United States",40.76986645643632,-73.99242320022105,,West 56th Street,Clinton,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
315,restaurant,success,,station,Lexington Avenue–59th Street,"Lexington Avenue–59th Street, East 60th Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10022, United States",40.7627515,-73.9674728,,East 60th Street,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10022,United States,us
316,restaurant,success,,art,Central Art Gallery,"Central Art Gallery, 281B, Columbus Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",40.7781781,-73.9780078,281B,Columbus Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10023,United States,us
317,restaurant,success,,house,,"84-04, 37th Avenue, Jackson Heights, Queens, Queens County, City of New York, New York, 11372, United States",40.7498459,-73.8822788,84-04,37th Avenue,Jackson Heights,Queens,Queens County,City of New York,New York,US-NY,11372,United States,us
318,restaurant,success,,yes,,"964, Dean Street, Brooklyn, Kings County, City of New York, New York, 11238, United States",40.67790225,-73.95819455,964,Dean Street,,Brooklyn,Kings County,City of New York,New York,US-NY,11238,United States,us
319,restaurant,success,,yes,,"152, East Broadway, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7141619,-73.99085235000001,152,East Broadway,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
320,restaurant,success,,yes,,"9, Pell Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10013, United States",40.71460005,-73.99778740573562,9,Pell Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
321,restaurant,success,,bench,,"Northern Boulevard, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11362, United States",40.7629618,-73.8317072,,Northern Boulevard,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11362,United States,us
322,restaurant,success,,secondary,65th Street Transverse,"65th Street Transverse, Manhattan, New York County, City of New York, New York, 10023, United States",40.77185869055756,-73.97787487760056,,65th Street Transverse,,Manhattan,New York County,City of New York,New York,US-NY,10023,United States,us
323,restaurant,success,,house,,"39-07A, Prince Street, Flushing Chinatown, Queens, Queens County, City of New York, New York, 11354, United States",40.7595627,-73.832144,39-07A,Prince Street,Flushing Chinatown,Queens,Queens County,City of New York,New York,US-NY,11354,United States,us
324,restaurant,success,,platform,Burnside Avenue,"Burnside Avenue, West Burnside Avenue, Tremont, The Bronx, Bronx County, City of New York, New York, 10453, United States",40.853356649999995,-73.90773393703279,,West Burnside Avenue,Tremont,The Bronx,Bronx County,City of New York,New York,US-NY,10453,United States,us
325,restaurant,success,,yes,,"39-07, Bell Boulevard, Bayside, Queens, Queens County, City of New York, New York, 11361, United States",40.76507105,-73.77142804278802,39-07,Bell Boulevard,Bayside,Queens,Queens County,City of New York,New York,US-NY,11361,United States,us
326,restaurant,success,,residential,,"455, East New York Avenue, Crown Heights, Brooklyn, Kings County, City of New York, New York, 11225, United States",40.66192505,-73.94756025246106,455,East New York Avenue,Crown Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11225,United States,us
327,restaurant,success,,yes,,"39-07, Bell Boulevard, Bayside, Queens, Queens County, City of New York, New York, 11361, United States",40.76507105,-73.77142804278802,39-07,Bell Boulevard,Bayside,Queens,Queens County,City of New York,New York,US-NY,11361,United States,us
328,restaurant,success,,restaurant,Tong,"Tong, 321, Starr Street, Bushwick, Brooklyn, Kings County, City of New York, New York, 11237, United States",40.707848,-73.920557,321,Starr Street,,Brooklyn,Kings County,City of New York,New York,US-NY,11237,United States,us
329,restaurant,success,,house,,"40A, Mott Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10013, United States",40.7151,-73.9987105,40A,Mott Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
330,restaurant,success,,house,,"40A, Mott Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10013, United States",40.7151,-73.9987105,40A,Mott Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
331,restaurant,success,,yes,,"93, Crosby Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.72333265,-73.99716787089842,93,Crosby Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
